start time,Solar power production forecast - hourly update MWh/h,Wind power generation - hourly energy data MWh/h,Load MWh/h,Import from Russia EUR/MWh,Load CITY Wh/h,Solar power CITY MWh/h,Wind CITY MWh/h
04/04/2017 17:00,0,1008,10125,0.5,101.25,0,100.8
04/04/2017 18:00,0,1068,9939,0.5,99.39,0,106.8
04/04/2017 19:00,0,1072,9774,2.499,97.74,0,107.2
04/04/2017 20:00,0,1129,9761,2.792,97.61,0,112.9
04/04/2017 21:00,0,1137,9696,3.232,96.96,0,113.7
04/04/2017 22:00,0,1112,9791,3.363,97.91,0,111.2
04/04/2017 23:00,0,1100,9958,2.887,99.58,0,110
05/04/2017 00:00,0,1063,9870,2.987,98.7,0,106.3
05/04/2017 01:00,0,1031,9804,2.944,98.04,0,103.1
05/04/2017 02:00,0.073,945,9598,2.927,95.98,0.73,94.5
05/04/2017 03:00,0.001,754,9142,2.943,91.42,0.01,75.4
05/04/2017 04:00,0.774,673,8769,3.303,87.69,7.74,67.3
05/04/2017 05:00,1.974,731,8560,0.5,85.6,19.74,73.1
05/04/2017 06:00,3.164,725,8552,0.5,85.52,31.64,72.5
05/04/2017 07:00,4.331,775,8618,0.5,86.18,43.31,77.5
05/04/2017 08:00,4.109,810,8928,0.5,89.28,41.09,81
05/04/2017 09:00,5.197,758,9546,0.5,95.46,51.97,75.8
05/04/2017 10:00,5.838,667,10053,0.5,100.53,58.38,66.7
05/04/2017 11:00,6.11,516,10427,0.5,104.27,61.1,51.6
05/04/2017 12:00,6.177,309,10543,0.5,105.43,61.77,30.9
05/04/2017 13:00,5.274,222,10450,2.418,104.5,52.74,22.2
05/04/2017 14:00,3.294,198,10341,2.806,103.41,32.94,19.8
05/04/2017 15:00,2.322,199,10304,0.5,103.04,23.22,19.9
05/04/2017 16:00,0.887,148,10114,0.5,101.14,8.87,14.8
05/04/2017 17:00,0,115,9968,0.5,99.68,0,11.5
05/04/2017 18:00,0,116,9892,0.5,98.92,0,11.6
05/04/2017 19:00,0,106,9735,1.962,97.35,0,10.6
05/04/2017 20:00,0,112,9656,2.397,96.56,0,11.2
05/04/2017 21:00,0,110,9757,2.477,97.57,0,11
05/04/2017 22:00,0,116,9851,1.994,98.51,0,11.6
05/04/2017 23:00,0,135,10014,1.841,100.14,0,13.5
06/04/2017 00:00,0,213,9929,1.25,99.29,0,21.3
06/04/2017 01:00,0,248,9911,1.637,99.11,0,24.8
06/04/2017 02:00,0.086,231,9703,2.273,97.03,0.86,23.1
06/04/2017 03:00,0.004,276,9322,2.553,93.22,0.04,27.6
06/04/2017 04:00,1.535,297,8995,3.416,89.95,15.35,29.7
06/04/2017 05:00,3.636,322,8820,0.5,88.2,36.36,32.2
06/04/2017 06:00,5.791,286,8792,0.5,87.92,57.91,28.6
06/04/2017 07:00,6.912,222,8886,0.5,88.86,69.12,22.2
06/04/2017 08:00,8.84,166,9256,0.5,92.56,88.4,16.6
06/04/2017 09:00,10.118,129,9881,0.5,98.81,101.18,12.9
06/04/2017 10:00,11.113,132,10320,0.5,103.2,111.13,13.2
06/04/2017 11:00,11.063,105,10365,0.5,103.65,110.63,10.5
06/04/2017 12:00,9.887,71,10366,0.5,103.66,98.87,7.1
06/04/2017 13:00,7.33,53,10286,2.656,102.86,73.3,5.3
06/04/2017 14:00,4.248,96,10194,4.663,101.94,42.48,9.6
06/04/2017 15:00,2.836,146,10044,0.5,100.44,28.36,14.6
06/04/2017 16:00,1.037,195,9916,0.5,99.16,10.37,19.5
06/04/2017 17:00,0,198,9840,0.5,98.4,0,19.8
06/04/2017 18:00,0,272,9772,0.5,97.72,0,27.2
06/04/2017 19:00,0,325,9704,3.011,97.04,0,32.5
06/04/2017 20:00,0,299,9684,2.91,96.84,0,29.9
06/04/2017 21:00,0,253,9673,3.446,96.73,0,25.3
06/04/2017 22:00,0,265,9768,3.326,97.68,0,26.5
06/04/2017 23:00,0,272,10022,3.094,100.22,0,27.2
07/04/2017 00:00,0,268,9966,2.911,99.66,0,26.8
07/04/2017 01:00,0,243,9963,2.906,99.63,0,24.3
07/04/2017 02:00,0.067,211,9700,2.986,97,0.67,21.1
07/04/2017 03:00,0.002,179,9228,3.048,92.28,0.02,17.9
07/04/2017 04:00,0.762,142,9002,3.463,90.02,7.62,14.2
07/04/2017 05:00,1.888,156,8790,0.5,87.9,18.88,15.6
07/04/2017 06:00,2.908,168,8818,0.5,88.18,29.08,16.8
07/04/2017 07:00,2.76,142,8890,0.5,88.9,27.6,14.2
07/04/2017 08:00,2.11,135,9307,0.5,93.07,21.1,13.5
07/04/2017 09:00,2.045,132,9945,0.5,99.45,20.45,13.2
07/04/2017 10:00,1.982,118,10364,0.5,103.64,19.82,11.8
07/04/2017 11:00,2.875,93,10598,0.5,105.98,28.75,9.3
07/04/2017 12:00,2.722,62,10689,0.5,106.89,27.22,6.2
07/04/2017 13:00,2.78,55,10582,2.347,105.82,27.8,5.5
07/04/2017 14:00,2.518,76,10515,2.872,105.15,25.18,7.6
07/04/2017 15:00,1.929,93,10402,0.5,104.02,19.29,9.3
07/04/2017 16:00,1.1,140,10262,0.5,102.62,11,14
07/04/2017 17:00,0,203,10180,0.5,101.8,0,20.3
07/04/2017 18:00,0,256,10130,0.5,101.3,0,25.6
07/04/2017 19:00,0,334,10057,2.158,100.57,0,33.4
07/04/2017 20:00,0,381,10086,2.447,100.86,0,38.1
07/04/2017 21:00,0,412,10121,3.234,101.21,0,41.2
07/04/2017 22:00,0,401,10274,2.818,102.74,0,40.1
07/04/2017 23:00,0,314,10310,3.673,103.1,0,31.4
08/04/2017 00:00,0,342,10230,3.741,102.3,0,34.2
08/04/2017 01:00,0,426,10281,3.837,102.81,0,42.6
08/04/2017 02:00,0.116,411,10050,3.774,100.5,1.16,41.1
08/04/2017 03:00,0.017,433,9585,3.795,95.85,0.17,43.3
08/04/2017 04:00,1.683,480,9249,3.881,92.49,16.83,48
08/04/2017 05:00,3.53,523,9012,3.196,90.12,35.3,52.3
08/04/2017 06:00,5.342,494,8913,2.91,89.13,53.42,49.4
08/04/2017 07:00,5.873,494,8968,2.6,89.68,58.73,49.4
08/04/2017 08:00,7.271,514,9098,2.524,90.98,72.71,51.4
08/04/2017 09:00,8.322,527,9173,2.375,91.73,83.22,52.7
08/04/2017 10:00,8.344,459,9273,2.373,92.73,83.44,45.9
08/04/2017 11:00,7.825,274,9553,2.333,95.53,78.25,27.4
08/04/2017 12:00,6.977,154,9660,2.285,96.6,69.77,15.4
08/04/2017 13:00,5.414,134,9675,2.143,96.75,54.14,13.4
08/04/2017 14:00,4.088,141,9565,2.089,95.65,40.88,14.1
08/04/2017 15:00,2.337,118,9478,2.304,94.78,23.37,11.8
08/04/2017 16:00,0.911,122,9396,2.428,93.96,9.11,12.2
08/04/2017 17:00,0,114,9249,1.669,92.49,0,11.4
08/04/2017 18:00,0,87,9264,1.916,92.64,0,8.7
08/04/2017 19:00,0,60,9424,1.896,94.24,0,6
08/04/2017 20:00,0,38,9612,2.397,96.12,0,3.8
08/04/2017 21:00,0,26,9778,3.555,97.78,0,2.6
08/04/2017 22:00,0,23,9853,3.432,98.53,0,2.3
08/04/2017 23:00,0,20,9902,3.253,99.02,0,2
09/04/2017 00:00,0,19,9920,3.079,99.2,0,1.9
09/04/2017 01:00,0,34,9966,3.084,99.66,0,3.4
09/04/2017 02:00,0.091,59,9884,2.964,98.84,0.91,5.9
09/04/2017 03:00,0.016,87,9546,2.847,95.46,0.16,8.7
09/04/2017 04:00,1.128,132,9143,2.945,91.43,11.28,13.2
09/04/2017 05:00,2.361,179,8926,2.51,89.26,23.61,17.9
09/04/2017 06:00,3.527,250,8808,1.884,88.08,35.27,25
09/04/2017 07:00,4.003,353,8762,2.537,87.62,40.03,35.3
09/04/2017 08:00,4.209,396,8819,2.756,88.19,42.09,39.6
09/04/2017 09:00,5.631,426,8693,2.511,86.93,56.31,42.6
09/04/2017 10:00,6.27,347,8662,2.208,86.62,62.7,34.7
09/04/2017 11:00,7.332,277,8889,1.609,88.89,73.32,27.7
09/04/2017 12:00,6.96,238,9109,1.271,91.09,69.6,23.8
09/04/2017 13:00,5.696,224,9232,1.002,92.32,56.96,22.4
09/04/2017 14:00,3.804,205,9284,0.992,92.84,38.04,20.5
09/04/2017 15:00,2.586,217,9139,1.365,91.39,25.86,21.7
09/04/2017 16:00,1.303,205,8944,1.715,89.44,13.03,20.5
09/04/2017 17:00,0,185,8835,1.753,88.35,0,18.5
09/04/2017 18:00,0,200,8827,1.906,88.27,0,20
09/04/2017 19:00,0,196,8933,2.222,89.33,0,19.6
09/04/2017 20:00,0,212,9020,2.057,90.2,0,21.2
09/04/2017 21:00,0,207,9129,2.123,91.29,0,20.7
09/04/2017 22:00,0,220,9231,2.207,92.31,0,22
09/04/2017 23:00,0,314,9274,2.944,92.74,0,31.4
10/04/2017 00:00,0,369,9264,2.73,92.64,0,36.9
10/04/2017 01:00,0,402,9456,1.921,94.56,0,40.2
10/04/2017 02:00,0.126,436,9378,1.06,93.78,1.26,43.6
10/04/2017 03:00,0.028,421,9043,1.646,90.43,0.28,42.1
10/04/2017 04:00,1.243,370,8718,2.395,87.18,12.43,37
10/04/2017 05:00,2.475,357,8629,0.5,86.29,24.75,35.7
10/04/2017 06:00,3.528,417,8496,0.5,84.96,35.28,41.7
10/04/2017 07:00,3.767,476,8565,0.5,85.65,37.67,47.6
10/04/2017 08:00,5.856,428,8953,0.5,89.53,58.56,42.8
10/04/2017 09:00,7.257,410,9476,0.5,94.76,72.57,41
10/04/2017 10:00,7.766,420,9978,0.5,99.78,77.66,42
10/04/2017 11:00,6.562,425,10238,0.5,102.38,65.62,42.5
10/04/2017 12:00,5.574,429,10350,0.5,103.5,55.74,42.9
10/04/2017 13:00,4.019,414,10346,0.635,103.46,40.19,41.4
10/04/2017 14:00,2.57,416,10338,1.787,103.38,25.7,41.6
10/04/2017 15:00,1.369,385,10218,0.5,102.18,13.69,38.5
10/04/2017 16:00,0.686,408,10040,0.5,100.4,6.86,40.8
10/04/2017 17:00,0.002,492,9954,0.5,99.54,0.02,49.2
10/04/2017 18:00,0,509,9816,0.5,98.16,0,50.9
10/04/2017 19:00,0,551,9653,1.357,96.53,0,55.1
10/04/2017 20:00,0,568,9692,1.623,96.92,0,56.8
10/04/2017 21:00,0,540,9794,1.23,97.94,0,54
10/04/2017 22:00,0,476,9920,0.5,99.2,0,47.6
10/04/2017 23:00,0,487,9986,0.5,99.86,0,48.7
11/04/2017 00:00,0,537,9726,0.5,97.26,0,53.7
11/04/2017 01:00,0,610,9744,0.5,97.44,0,61
11/04/2017 02:00,0.146,640,9544,0.5,95.44,1.46,64
11/04/2017 03:00,0.065,722,9083,0.5,90.83,0.65,72.2
11/04/2017 04:00,1.652,774,8720,0.921,87.2,16.52,77.4
11/04/2017 05:00,3.143,843,8516,0.5,85.16,31.43,84.3
11/04/2017 06:00,4.18,918,8502,0.5,85.02,41.8,91.8
11/04/2017 07:00,4.501,984,8585,0.5,85.85,45.01,98.4
11/04/2017 08:00,4.547,1005,8942,0.5,89.42,45.47,100.5
11/04/2017 09:00,5.293,1028,9452,0.5,94.52,52.93,102.8
11/04/2017 10:00,5.285,1031,9998,0.5,99.98,52.85,103.1
11/04/2017 11:00,4.674,1036,10231,0.5,102.31,46.74,103.6
11/04/2017 12:00,4.201,1018,10262,0.5,102.62,42.01,101.8
11/04/2017 13:00,3.101,1022,10235,1.862,102.35,31.01,102.2
11/04/2017 14:00,2.4,1003,10158,1.864,101.58,24,100.3
11/04/2017 15:00,1.396,1005,10156,0.5,101.56,13.96,100.5
11/04/2017 16:00,0.702,1015,10093,0.5,100.93,7.02,101.5
11/04/2017 17:00,0.023,1012,10050,0.5,100.5,0.23,101.2
11/04/2017 18:00,0,954,10008,0.5,100.08,0,95.4
11/04/2017 19:00,0,915,9972,1.916,99.72,0,91.5
11/04/2017 20:00,0,820,10035,2.362,100.35,0,82
11/04/2017 21:00,0,631,10084,3.15,100.84,0,63.1
11/04/2017 22:00,0,514,10330,3.622,103.3,0,51.4
11/04/2017 23:00,0,485,10369,3.862,103.69,0,48.5
12/04/2017 00:00,0,510,10280,3.682,102.8,0,51
12/04/2017 01:00,0.001,487,10253,3.637,102.53,0.01,48.7
12/04/2017 02:00,0.144,439,10053,3.585,100.53,1.44,43.9
12/04/2017 03:00,0.105,376,9638,3.336,96.38,1.05,37.6
12/04/2017 04:00,1.558,369,9314,3.301,93.14,15.58,36.9
12/04/2017 05:00,3.207,340,9118,0.5,91.18,32.07,34
12/04/2017 06:00,4.702,278,9107,0.5,91.07,47.02,27.8
12/04/2017 07:00,5.431,224,9194,0.5,91.94,54.31,22.4
12/04/2017 08:00,6.542,206,9514,0.5,95.14,65.42,20.6
12/04/2017 09:00,7.565,158,10179,0.5,101.79,75.65,15.8
12/04/2017 10:00,7.61,125,10675,0.5,106.75,76.1,12.5
12/04/2017 11:00,7.523,69,10820,0.5,108.2,75.23,6.9
12/04/2017 12:00,6.918,39,10799,0.5,107.99,69.18,3.9
12/04/2017 13:00,5.772,35,10616,1.683,106.16,57.72,3.5
12/04/2017 14:00,3.502,58,10486,2.438,104.86,35.02,5.8
12/04/2017 15:00,1.983,81,10376,0.5,103.76,19.83,8.1
12/04/2017 16:00,0.843,97,10277,0.5,102.77,8.43,9.7
12/04/2017 17:00,0.029,116,10160,0.5,101.6,0.29,11.6
12/04/2017 18:00,0,129,10077,0.5,100.77,0,12.9
12/04/2017 19:00,0,131,10080,1.911,100.8,0,13.1
12/04/2017 20:00,0,146,10200,2.249,102,0,14.6
12/04/2017 21:00,0,160,10190,2.746,101.9,0,16
12/04/2017 22:00,0,188,10308,2.473,103.08,0,18.8
12/04/2017 23:00,0,211,10406,2.895,104.06,0,21.1
13/04/2017 00:00,0,271,10329,2.937,103.29,0,27.1
13/04/2017 01:00,0.001,345,10319,2.817,103.19,0.01,34.5
13/04/2017 02:00,0.089,358,10113,2.665,101.13,0.89,35.8
13/04/2017 03:00,0.048,420,9654,2.863,96.54,0.48,42
13/04/2017 04:00,0.811,458,9277,3.319,92.77,8.11,45.8
13/04/2017 05:00,1.735,469,9124,0.5,91.24,17.35,46.9
13/04/2017 06:00,2.815,511,9124,0.5,91.24,28.15,51.1
13/04/2017 07:00,3.196,517,9229,0.5,92.29,31.96,51.7
13/04/2017 08:00,2.144,510,9636,0.5,96.36,21.44,51
13/04/2017 09:00,2.412,495,10320,0.5,103.2,24.12,49.5
13/04/2017 10:00,2.875,473,10837,0.5,108.37,28.75,47.3
13/04/2017 11:00,5.158,392,11118,0.5,111.18,51.58,39.2
13/04/2017 12:00,4.618,387,11114,0.5,111.14,46.18,38.7
13/04/2017 13:00,4.358,372,11005,1.884,110.05,43.58,37.2
13/04/2017 14:00,3.175,384,10841,2.865,108.41,31.75,38.4
13/04/2017 15:00,1.957,415,10681,0.5,106.81,19.57,41.5
13/04/2017 16:00,0.937,439,10537,0.5,105.37,9.37,43.9
13/04/2017 17:00,0.046,408,10402,0.5,104.02,0.46,40.8
13/04/2017 18:00,0,385,10341,0.5,103.41,0,38.5
13/04/2017 19:00,0,413,10346,3.554,103.46,0,41.3
13/04/2017 20:00,0,366,10356,2.034,103.56,0,36.6
13/04/2017 21:00,0,340,10391,2.597,103.91,0,34
13/04/2017 22:00,0,303,10525,3.063,105.25,0,30.3
13/04/2017 23:00,0,267,10590,3.837,105.9,0,26.7
14/04/2017 00:00,0,257,10562,3.764,105.62,0,25.7
14/04/2017 01:00,0.001,327,10686,3.795,106.86,0.01,32.7
14/04/2017 02:00,0.15,342,10421,3.678,104.21,1.5,34.2
14/04/2017 03:00,0.131,356,10018,3.371,100.18,1.31,35.6
14/04/2017 04:00,1.149,346,9663,2.702,96.63,11.49,34.6
14/04/2017 05:00,2.415,350,9474,0.5,94.74,24.15,35
14/04/2017 06:00,4.343,298,9359,0.5,93.59,43.43,29.8
14/04/2017 07:00,5.427,310,9408,0.5,94.08,54.27,31
14/04/2017 08:00,7.122,298,9515,0.5,95.15,71.22,29.8
14/04/2017 09:00,6.901,323,9543,0.5,95.43,69.01,32.3
14/04/2017 10:00,6.9,273,9655,0.5,96.55,69,27.3
14/04/2017 11:00,7.048,109,9915,0.5,99.15,70.48,10.9
14/04/2017 12:00,6.321,123,9959,0.5,99.59,63.21,12.3
14/04/2017 13:00,5.296,162,9991,1.182,99.91,52.96,16.2
14/04/2017 14:00,3.624,191,9905,1.946,99.05,36.24,19.1
14/04/2017 15:00,2.669,243,9803,0.5,98.03,26.69,24.3
14/04/2017 16:00,1.235,276,9760,0.5,97.6,12.35,27.6
14/04/2017 17:00,0.088,294,9782,0.5,97.82,0.88,29.4
14/04/2017 18:00,0,293,9824,0.5,98.24,0,29.3
14/04/2017 19:00,0,277,9865,2.559,98.65,0,27.7
14/04/2017 20:00,0,232,10023,2.259,100.23,0,23.2
14/04/2017 21:00,0,224,10156,2.754,101.56,0,22.4
14/04/2017 22:00,0,218,10126,3.22,101.26,0,21.8
14/04/2017 23:00,0,225,10184,4.247,101.84,0,22.5
15/04/2017 00:00,0,235,10421,4.39,104.21,0,23.5
15/04/2017 01:00,0.001,254,10382,4.318,103.82,0.01,25.4
15/04/2017 02:00,0.133,230,10039,3.947,100.39,1.33,23
15/04/2017 03:00,0.167,235,9750,3.975,97.5,1.67,23.5
15/04/2017 04:00,1.162,234,9584,3.739,95.84,11.62,23.4
15/04/2017 05:00,2.018,245,9556,3.033,95.56,20.18,24.5
15/04/2017 06:00,2.846,257,9546,2.469,95.46,28.46,25.7
15/04/2017 07:00,3.312,252,9540,2.365,95.4,33.12,25.2
15/04/2017 08:00,3.559,235,9589,2.39,95.89,35.59,23.5
15/04/2017 09:00,4.294,183,9659,2.889,96.59,42.94,18.3
15/04/2017 10:00,4.28,141,9861,2.431,98.61,42.8,14.1
15/04/2017 11:00,3.823,165,9969,2.27,99.69,38.23,16.5
15/04/2017 12:00,3.281,171,10006,2.239,100.06,32.81,17.1
15/04/2017 13:00,2.97,197,9986,2.164,99.86,29.7,19.7
15/04/2017 14:00,1.411,224,9974,2.087,99.74,14.11,22.4
15/04/2017 15:00,0.909,261,9899,2.045,98.99,9.09,26.1
15/04/2017 16:00,0.646,294,9833,2.239,98.33,6.46,29.4
15/04/2017 17:00,0.075,312,9806,2.129,98.06,0.75,31.2
15/04/2017 18:00,0,326,9913,2.085,99.13,0,32.6
15/04/2017 19:00,0,309,9996,2.165,99.96,0,30.9
15/04/2017 20:00,0,256,10130,2.483,101.3,0,25.6
15/04/2017 21:00,0,187,10141,2.625,101.41,0,18.7
15/04/2017 22:00,0,202,10090,3.168,100.9,0,20.2
15/04/2017 23:00,0,265,10109,3.675,101.09,0,26.5
16/04/2017 00:00,0,346,10354,4.175,103.54,0,34.6
16/04/2017 01:00,0.002,407,10283,4.292,102.83,0.02,40.7
16/04/2017 02:00,0.132,449,9929,4.335,99.29,1.32,44.9
16/04/2017 03:00,0.182,455,9622,4.357,96.22,1.82,45.5
16/04/2017 04:00,1.06,411,9404,4.352,94.04,10.6,41.1
16/04/2017 05:00,1.951,364,9347,4.31,93.47,19.51,36.4
16/04/2017 06:00,3.12,365,9387,3.702,93.87,31.2,36.5
16/04/2017 07:00,3.966,383,9368,3.476,93.68,39.66,38.3
16/04/2017 08:00,2.814,401,9305,3.32,93.05,28.14,40.1
16/04/2017 09:00,3.664,352,9247,3.338,92.47,36.64,35.2
16/04/2017 10:00,4.855,196,9410,3.393,94.1,48.55,19.6
16/04/2017 11:00,5.194,102,9630,3.321,96.3,51.94,10.2
16/04/2017 12:00,5.05,160,9687,3.285,96.87,50.5,16
16/04/2017 13:00,3.79,225,9695,3.245,96.95,37.9,22.5
16/04/2017 14:00,1.58,272,9650,3.117,96.5,15.8,27.2
16/04/2017 15:00,1.023,306,9549,3.084,95.49,10.23,30.6
16/04/2017 16:00,0.715,334,9418,3.059,94.18,7.15,33.4
16/04/2017 17:00,0.131,379,9332,2.483,93.32,1.31,37.9
16/04/2017 18:00,0,393,9263,2.345,92.63,0,39.3
16/04/2017 19:00,0,404,9371,3.723,93.71,0,40.4
16/04/2017 20:00,0,378,9460,3.881,94.6,0,37.8
16/04/2017 21:00,0,383,9507,4.065,95.07,0,38.3
16/04/2017 22:00,0,363,9476,3.594,94.76,0,36.3
16/04/2017 23:00,0,417,9675,3.955,96.75,0,41.7
17/04/2017 00:00,0,482,10064,3.763,100.64,0,48.2
17/04/2017 01:00,0.002,532,10031,3.887,100.31,0.02,53.2
17/04/2017 02:00,0.167,568,9731,3.739,97.31,1.67,56.8
17/04/2017 03:00,0.215,554,9381,3.417,93.81,2.15,55.4
17/04/2017 04:00,1.14,518,9230,3.088,92.3,11.4,51.8
17/04/2017 05:00,2.037,468,9201,0.5,92.01,20.37,46.8
17/04/2017 06:00,3.176,381,9226,0.5,92.26,31.76,38.1
17/04/2017 07:00,4.897,332,9248,0.5,92.48,48.97,33.2
17/04/2017 08:00,3.967,281,9276,0.5,92.76,39.67,28.1
17/04/2017 09:00,5.388,220,9366,0.5,93.66,53.88,22
17/04/2017 10:00,6.598,93,9581,0.5,95.81,65.98,9.3
17/04/2017 11:00,7.514,61,9640,0.5,96.4,75.14,6.1
17/04/2017 12:00,7.632,100,9625,0.5,96.25,76.32,10
17/04/2017 13:00,6.882,178,9608,1.395,96.08,68.82,17.8
17/04/2017 14:00,3.74,185,9592,1.803,95.92,37.4,18.5
17/04/2017 15:00,2.661,215,9484,0.5,94.84,26.61,21.5
17/04/2017 16:00,1.419,229,9455,0.5,94.55,14.19,22.9
17/04/2017 17:00,0.261,241,9432,0.5,94.32,2.61,24.1
17/04/2017 18:00,0,286,9400,0.5,94,0,28.6
17/04/2017 19:00,0,314,9437,1.964,94.37,0,31.4
17/04/2017 20:00,0,354,9555,2.317,95.55,0,35.4
17/04/2017 21:00,0,335,9682,3.245,96.82,0,33.5
17/04/2017 22:00,0,292,9725,4.54,97.25,0,29.2
17/04/2017 23:00,0,316,9750,4.79,97.5,0,31.6
18/04/2017 00:00,0,333,10131,4.811,101.31,0,33.3
18/04/2017 01:00,0.005,308,10115,4.672,101.15,0.05,30.8
18/04/2017 02:00,0.12,270,9804,4.403,98.04,1.2,27
18/04/2017 03:00,0.201,241,9515,4.405,95.15,2.01,24.1
18/04/2017 04:00,0.696,204,9276,4.868,92.76,6.96,20.4
18/04/2017 05:00,1.219,147,9217,0.5,92.17,12.19,14.7
18/04/2017 06:00,1.809,100,9357,0.5,93.57,18.09,10
18/04/2017 07:00,3.185,85,9559,0.5,95.59,31.85,8.5
18/04/2017 08:00,4.603,83,10282,0.5,102.82,46.03,8.3
18/04/2017 09:00,6.016,72,10762,0.5,107.62,60.16,7.2
18/04/2017 10:00,5.889,40,10847,0.5,108.47,58.89,4
18/04/2017 11:00,4.653,21,10736,0.5,107.36,46.53,2.1
18/04/2017 12:00,3.702,29,10646,0.5,106.46,37.02,2.9
18/04/2017 13:00,4.052,31,10472,0.5,104.72,40.52,3.1
18/04/2017 14:00,4.864,42,10382,3.716,103.82,48.64,4.2
18/04/2017 15:00,3.507,89,10227,0.5,102.27,35.07,8.9
18/04/2017 16:00,2.078,126,10167,0.5,101.67,20.78,12.6
18/04/2017 17:00,0.368,168,10017,0.5,100.17,3.68,16.8
18/04/2017 18:00,0,187,9823,0.5,98.23,0,18.7
18/04/2017 19:00,0,213,9860,5.134,98.6,0,21.3
18/04/2017 20:00,0,231,9760,4.606,97.6,0,23.1
18/04/2017 21:00,0,248,9827,3.699,98.27,0,24.8
18/04/2017 22:00,0,282,9913,3.826,99.13,0,28.2
18/04/2017 23:00,0,330,10004,4.786,100.04,0,33
19/04/2017 00:00,0,384,10239,4.966,102.39,0,38.4
19/04/2017 01:00,0.004,446,10139,4.969,101.39,0.04,44.6
19/04/2017 02:00,0.235,477,9724,4.933,97.24,2.35,47.7
19/04/2017 03:00,0.388,516,9365,4.94,93.65,3.88,51.6
19/04/2017 04:00,1.581,519,9178,4.894,91.78,15.81,51.9
19/04/2017 05:00,3.135,519,9144,0.5,91.44,31.35,51.9
19/04/2017 06:00,5.214,528,9206,0.5,92.06,52.14,52.8
19/04/2017 07:00,6.544,526,9418,0.5,94.18,65.44,52.6
19/04/2017 08:00,7.553,482,10072,0.5,100.72,75.53,48.2
19/04/2017 09:00,8.583,387,10505,0.5,105.05,85.83,38.7
19/04/2017 10:00,9.607,236,10539,0.5,105.39,96.07,23.6
19/04/2017 11:00,9.397,174,10350,0.5,103.5,93.97,17.4
19/04/2017 12:00,7.911,152,10227,0.5,102.27,79.11,15.2
19/04/2017 13:00,6.933,143,10131,2.621,101.31,69.33,14.3
19/04/2017 14:00,5.175,169,10011,3.13,100.11,51.75,16.9
19/04/2017 15:00,3.263,199,9865,0.5,98.65,32.63,19.9
19/04/2017 16:00,2.123,242,9820,0.5,98.2,21.23,24.2
19/04/2017 17:00,0.339,275,9678,0.5,96.78,3.39,27.5
19/04/2017 18:00,0,285,9641,0.5,96.41,0,28.5
19/04/2017 19:00,0,306,9694,4.693,96.94,0,30.6
19/04/2017 20:00,0,290,9704,4.793,97.04,0,29
19/04/2017 21:00,0,264,9900,2.958,99,0,26.4
19/04/2017 22:00,0,295,9912,4.225,99.12,0,29.5
19/04/2017 23:00,0,442,9798,4.744,97.98,0,44.2
20/04/2017 00:00,0,637,9892,4.839,98.92,0,63.7
20/04/2017 01:00,0.005,697,9702,4.861,97.02,0.05,69.7
20/04/2017 02:00,0.313,768,9244,4.892,92.44,3.13,76.8
20/04/2017 03:00,0.544,794,8945,4.683,89.45,5.44,79.4
20/04/2017 04:00,2.103,768,8744,4.738,87.44,21.03,76.8
20/04/2017 05:00,3.611,798,8734,0.5,87.34,36.11,79.8
20/04/2017 06:00,4.911,848,8873,0.5,88.73,49.11,84.8
20/04/2017 07:00,6.418,889,8946,0.5,89.46,64.18,88.9
20/04/2017 08:00,6.298,925,9669,0.5,96.69,62.98,92.5
20/04/2017 09:00,6.97,875,10152,0.5,101.52,69.7,87.5
20/04/2017 10:00,7.586,791,10372,0.5,103.72,75.86,79.1
20/04/2017 11:00,7.039,813,10431,0.5,104.31,70.39,81.3
20/04/2017 12:00,5.724,880,10266,0.5,102.66,57.24,88
20/04/2017 13:00,4.228,970,10204,3.301,102.04,42.28,97
20/04/2017 14:00,2.265,1098,10095,3.274,100.95,22.65,109.8
20/04/2017 15:00,1.358,1188,9939,0.5,99.39,13.58,118.8
20/04/2017 16:00,0.791,1220,9879,0.5,98.79,7.91,122
20/04/2017 17:00,0.249,1234,9815,0.5,98.15,2.49,123.4
20/04/2017 18:00,0,1258,9868,0.5,98.68,0,125.8
20/04/2017 19:00,0.003,1234,9990,2.654,99.9,0.03,123.4
20/04/2017 20:00,0,1183,10009,3.66,100.09,0,118.3
20/04/2017 21:00,0,1127,10058,4.34,100.58,0,112.7
20/04/2017 22:00,0,1046,10121,4.207,101.21,0,104.6
20/04/2017 23:00,0,1012,9905,3.144,99.05,0,101.2
21/04/2017 00:00,0,984,9961,2.954,99.61,0,98.4
21/04/2017 01:00,0.009,861,9740,2.964,97.4,0.09,86.1
21/04/2017 02:00,0.164,793,9286,3.032,92.86,1.64,79.3
21/04/2017 03:00,0.588,756,8967,3.334,89.67,5.88,75.6
21/04/2017 04:00,2.06,735,8816,3.652,88.16,20.6,73.5
21/04/2017 05:00,3.877,750,8805,0.5,88.05,38.77,75
21/04/2017 06:00,5.861,699,8902,0.5,89.02,58.61,69.9
21/04/2017 07:00,8.17,625,9091,0.5,90.91,81.7,62.5
21/04/2017 08:00,7.887,602,9665,0.5,96.65,78.87,60.2
21/04/2017 09:00,10.233,503,10286,0.5,102.86,102.33,50.3
21/04/2017 10:00,10.014,483,10531,0.5,105.31,100.14,48.3
